250 15547
19 25 10
19 26 8
19 28 7
19 29 18
19 32 6
19 33 6
19 34 17
19 36 2
19 37 5
19 38 8
19 40 13
19 42 17
19 43 18
19 46 12
19 47 15
19 49 1
19 53 9
19 56 20
19 57 5
19 59 2
19 60 5
19 63 12
19 66 15
19 67 1
19 68 17
19 69 1
19 70 18
19 74 12
19 76 8
19 79 1
19 80 8
19 84 17
19 86 20
19 87 5
19 95 6
19 96 12
19 99 13
19 100 2
19 101 8
19 105 13
19 106 17
19 110 9
19 112 7
19 114 9
19 116 20
19 119 19
19 121 3
19 122 4
19 124 19
19 125 1
19 126 18
19 127 17
19 128 4
19 129 18
19 133 10
19 136 3
19 137 10
19 138 2
19 140 18
19 141 19
19 142 17
19 143 18
19 145 13
19 148 17
19 150 17
19 151 10
19 153 7
19 154 7
19 157 19
19 158 2
19 159 6
19 160 15
19 161 8
19 162 11
19 163 13
19 164 19
19 167 14
19 168 10
19 170 14
19 171 19
19 172 20
19 178 10
19 182 9
19 184 19
19 186 5
19 187 15
19 189 9
19 190 5
19 192 1
19 194 11
19 197 2
19 198 10
19 199 6
19 201 13
19 202 1
19 203 13
19 207 4
19 208 4
19 209 10
19 210 18
19 211 9
19 213 3
19 218 15
19 222 18
19 223 2
19 224 18
19 225 6
19 227 10
19 229 10
19 230 11
19 231 7
19 233 15
19 234 8
19 235 20
19 236 13
19 237 5
19 238 11
19 240 10
19 241 13
19 242 4
19 243 12
19 246 19
19 249 20
20 21 18
20 23 7
20 24 8
20 27 6
20 28 15
20 31 8
20 36 2
20 39 13
20 40 12
20 42 19
20 44 17
20 47 5
20 48 12
20 50 15
20 51 14
20 52 3
20 54 7
20 55 12
20 56 2
20 58 19
20 60 18
20 61 10
20 64 5
20 67 17
20 69 15
20 71 6
20 73 16
20 75 2
20 81 9
20 82 5
20 84 14
20 85 19
20 86 3
20 87 3
20 91 4
20 92 10
20 93 3
20 94 20
20 95 14
20 97 11
20 98 12
20 99 17
20 102 13
20 103 1
20 105 18
20 107 14
20 108 17
20 109 2
20 112 8
20 113 4
20 115 10
20 117 15
20 118 19
20 120 7
20 121 5
20 122 12
20 123 15
20 129 16
20 131 17
20 132 20
20 134 9
20 135 3
20 136 7
20 137 16
20 138 16
20 140 11
20 141 12
20 145 7
20 149 10
20 150 12
20 152 6
20 153 13
20 154 20
20 156 2
20 158 6
20 163 1
20 165 5
20 168 8
20 171 1
20 176 4
20 177 9
20 178 8
20 179 4
20 180 20
20 183 7
20 184 7
20 185 7
20 186 1
20 189 20
20 191 17
20 195 4
20 196 16
20 197 7
20 201 13
20 202 19
20 204 13
20 206 1
20 208 15
20 209 18
20 210 19
20 212 9
20 213 8
20 214 14
20 215 18
20 220 20
20 221 10
20 222 1
20 223 16
20 225 20
20 227 15
20 228 10
20 230 8
20 234 8
20 237 13
20 238 4
20 239 13
20 240 13
20 246 7
21 22 15
21 24 4
21 26 4
21 30 5
21 31 6
21 32 15
21 33 20
21 37 5
21 38 14
21 42 11
21 44 6
21 45 12
21 48 15
21 52 3
21 53 17
21 57 14
21 62 18
21 63 10
21 66 18
21 67 8
21 68 2
21 72 12
21 73 8
21 74 14
21 76 20
21 79 3
21 80 4
21 81 4
21 84 11
21 85 7
21 86 1
21 90 1
21 92 9
21 93 15
21 94 7
21 98 6
21 99 15
21 100 17
21 101 11
21 102 10
21 107 2
21 108 14
21 109 13
21 111 17
21 112 10
21 113 16
21 115 17
21 116 18
21 117 4
21 119 3
21 121 5
21 122 5
21 124 13
21 125 6
21 129 2
21 131 15
21 132 6
21 133 20
21 134 16
21 137 12
21 139 15
21 140 5
21 141 1
21 142 3
21 143 9
21 144 8
21 145 19
21 146 14
21 147 2
21 148 1
21 149 5
21 150 4
21 151 11
21 152 17
21 154 15
21 156 7
21 157 16
21 158 9
21 160 19
21 163 7
21 168 2
21 169 8
21 171 20
21 172 4
21 173 13
21 177 18
21 179 8
21 180 18
21 183 4
21 185 6
21 186 10
21 187 9
21 189 7
21 192 18
21 196 18
21 200 2
21 202 16
21 203 15
21 207 13
21 209 15
21 212 7
21 213 17
21 216 11
21 217 2
21 218 7
21 219 20
21 220 20
21 221 12
21 222 18
21 224 10
21 225 7
21 226 12
21 228 2
21 230 16
21 233 2
21 234 16
21 238 12
21 239 9
21 240 9
21 241 12
21 242 11
21 248 4
21 249 11
22 24 17
22 25 17
22 27 12
22 28 9
22 30 2
22 31 12
22 36 15
22 37 5
22 40 15
22 43 17
22 45 5
22 46 7
22 50 14
22 51 15
22 53 15
22 56 5
22 58 1
22 60 5
22 61 17
22 62 20
22 65 17
22 66 11
22 68 1
22 69 6
22 71 14
22 72 13
22 74 3
22 75 15
22 76 15
22 77 17
22 78 10
22 79 13
22 81 13
22 85 15
22 86 17
22 89 13
22 90 8
22 92 3
22 94 14
22 95 1
22 97 7
22 98 18
22 99 20
22 100 11
22 102 9
22 106 16
22 107 20
22 108 19
22 112 16
22 113 10
22 116 8
22 117 18
22 121 2
22 123 10
22 124 7
22 128 9
22 129 19
22 130 14
22 132 4
22 133 18
22 137 16
22 139 13
22 140 8
22 142 3
22 144 10
22 148 18
22 151 8
22 153 18
22 154 6
22 155 16
22 156 4
22 157 15
22 158 12
22 163 19
22 165 18
22 166 14
22 169 9
22 173 19
22 174 14
22 179 12
22 180 20
22 181 12
22 183 2
22 184 7
22 186 12
22 189 5
22 194 8
22 197 1
22 198 14
22 204 20
22 205 14
22 206 13
22 207 4
22 210 20
22 212 20
22 213 9
22 215 13
22 217 18
22 218 9
22 220 12
22 221 14
22 222 13
22 225 14
22 226 4
22 227 12
22 228 4
22 231 16
22 232 8
22 233 16
22 234 20
22 237 16
22 240 5
22 243 12
22 244 13
22 246 8
22 249 7
23 26 4
23 27 9
23 28 15
23 29 4
23 31 16
23 32 17
23 34 4
23 36 9
23 38 1
23 42 2
23 43 18
23 46 16
23 47 19
23 48 7
23 53 6
23 54 13
23 55 3
23 56 6
23 60 16
23 62 17
23 64 1
23 66 19
23 70 9
23 71 12
23 73 11
23 74 20
23 75 20
23 76 10
23 77 3
23 79 2
23 80 17
23 83 5
23 87 6
23 88 15
23 89 9
23 90 1
23 91 5
23 95 9
23 97 18
23 101 12
23 104 20
23 106 11
23 107 18
23 108 10
23 109 7
23 112 13
23 115 8
23 116 13
23 119 15
23 120 6
23 124 18
23 127 13
23 128 10
23 129 1
23 130 5
23 131 19
23 133 16
23 134 20
23 135 12
23 136 14
23 137 19
23 139 5
23 142 17
23 145 8
23 146 9
23 147 19
23 150 2
23 151 15
23 153 17
23 156 11
23 159 6
23 162 4
23 164 13
23 165 20
23 167 11
23 170 11
23 171 11
23 172 14
23 174 15
23 178 18
23 180 12
23 186 3
23 189 18
23 191 4
23 192 10
23 197 1
23 200 15
23 201 15
23 204 14
23 205 4
23 206 12
23 207 3
23 209 12
23 211 3
23 212 17
23 215 6
23 216 9
23 217 1
23 218 13
23 221 7
23 222 3
23 224 16
23 226 14
23 227 11
23 228 11
23 229 7
23 231 12
23 233 8
23 235 4
23 236 6
23 241 16
23 244 19
23 245 14
24 25 8
24 26 6
24 29 16
24 30 14
24 31 9
24 33 13
24 37 16
24 40 15
24 43 6
24 45 17
24 46 18
24 47 19
24 52 4
24 53 7
24 54 9
24 56 7
24 60 1
24 61 20
24 62 4
24 64 19
24 65 6
24 68 8
24 70 5
24 71 5
24 76 1
24 80 17
24 81 3
24 84 18
24 86 4
24 89 11
24 93 16
24 94 9
24 95 11
24 97 9
24 99 1
24 100 2
24 102 10
24 103 18
24 104 8
24 105 7
24 108 4
24 109 7
24 111 18
24 112 14
24 115 4
24 116 3
24 117 4
24 118 4
24 119 15
24 122 13
24 123 17
24 124 8
24 127 13
24 128 7
24 129 7
24 134 18
24 136 4
24 137 7
24 138 1
24 146 8
24 148 4
24 150 11
24 151 9
24 154 8
24 156 14
24 159 14
24 164 10
24 168 14
24 172 20
24 173 3
24 174 8
24 177 18
24 179 10
24 180 6
24 182 3
24 186 4
24 190 19
24 192 2
24 194 1
24 195 20
24 196 3
24 201 20
24 203 11
24 204 16
24 206 16
24 208 1
24 209 6
24 213 3
24 214 15
24 215 5
24 220 2
24 221 10
24 224 13
24 225 18
24 231 10
24 233 2
24 236 17
24 237 2
24 239 20
24 240 13
24 242 6
24 244 2
24 245 14
24 246 7
24 247 20
24 248 4
24 249 10
25 26 6
25 28 3
25 33 1
25 34 10
25 38 5
25 39 2
25 43 16
25 44 19
25 48 14
25 49 14
25 51 10
25 54 9
25 55 15
25 56 7
25 57 2
25 58 13
25 60 4
25 62 1
25 63 20
25 64 2
25 66 3
25 67 8
25 72 13
25 73 18
25 79 15
25 80 20
25 81 9
25 82 11
25 83 19
25 84 1
25 86 19
25 87 2
25 91 12
25 93 11
25 94 3
25 95 15
25 96 1
25 97 17
25 100 16
25 102 12
25 104 11
25 106 19
25 107 10
25 110 19
25 111 15
25 112 6
25 114 10
25 116 11
25 118 10
25 123 12
25 124 16
25 125 7
25 126 5
25 127 11
25 128 17
25 131 5
25 137 10
25 138 12
25 140 15
25 141 15
25 145 15
25 146 3
25 147 5
25 149 8
25 150 16
25 152 13
25 153 19
25 154 2
25 155 18
25 156 17
25 159 20
25 160 15
25 164 20
25 168 8
25 169 6
25 171 14
25 172 5
25 173 15
25 175 1
25 179 4
25 182 18
25 183 10
25 184 5
25 185 5
25 186 11
25 187 9
25 188 14
25 189 11
25 190 12
25 193 8
25 195 19
25 196 3
25 197 1
25 198 18
25 199 1
25 200 18
25 201 10
25 202 5
25 204 13
25 205 19
25 207 6
25 208 11
25 209 2
25 213 4
25 216 15
25 217 5
25 226 18
25 227 17
25 229 5
25 231 1
25 233 8
25 234 17
25 235 10
25 240 6
25 242 9
25 244 17
25 245 17
25 246 5
26 28 13
26 29 2
26 31 3
26 33 6
26 34 5
26 35 9
26 41 14
26 43 9
26 45 3
26 46 15
26 47 16
26 48 3
26 50 17
26 51 15
26 53 1
26 55 3
26 56 15
26 57 9
26 58 18
26 59 19
26 60 7
26 64 13
26 66 12
26 67 9
26 68 3
26 70 16
26 72 18
26 73 12
26 75 13
26 76 4
26 77 7
26 79 9
26 81 8
26 82 4
26 83 10
26 84 7
26 88 1
26 89 20
26 92 16
26 94 16
26 95 13
26 96 11
26 98 5
26 100 9
26 101 5
26 103 17
26 106 6
26 108 3
26 109 15
26 110 7
26 113 10
26 115 15
26 116 15
26 121 10
26 122 14
26 123 9
26 127 20
26 131 4
26 136 10
26 140 9
26 141 12
26 142 7
26 144 18
26 147 4
26 149 12
26 150 2
26 153 14
26 154 15
26 155 9
26 156 15
26 157 11
26 158 15
26 159 3
26 160 7
26 161 11
26 166 6
26 168 14
26 170 7
26 171 4
26 174 4
26 175 15
26 176 16
26 179 14
26 181 3
26 184 3
26 186 10
26 187 13
26 189 7
26 191 1
26 192 3
26 193 4
26 194 11
26 196 18
26 197 13
26 199 7
26 202 13
26 203 12
26 209 20
26 212 2
26 213 10
26 214 4
26 215 16
26 220 6
26 221 19
26 223 17
26 225 10
26 234 10
26 238 7
26 240 20
26 244 6
26 245 1
26 246 6
26 249 18
27 30 10
27 34 2
27 35 10
27 36 1
27 37 9
27 39 19
27 42 13
27 43 15
27 55 18
27 56 19
27 58 1
27 59 5
27 63 7
27 64 15
27 65 5
27 69 13
27 74 9
27 78 16
27 79 13
27 80 17
27 81 19
27 82 12
27 83 2
27 86 20
27 88 4
27 90 17
27 91 14
27 93 12
27 95 13
27 97 15
27 99 7
27 101 11
27 102 15
27 104 7
27 106 19
27 110 1
27 111 17
27 112 15
27 113 7
27 116 8
27 117 10
27 121 5
27 122 4
27 123 6
27 127 13
27 134 5
27 135 16
27 136 6
27 137 7
27 138 18
27 140 5
27 142 3
27 143 17
27 144 1
27 145 20
27 147 9
27 152 8
27 153 10
27 154 15
27 155 7
27 162 11
27 163 8
27 166 17
27 167 17
27 173 3
27 184 16
27 185 16
27 186 10
27 189 9
27 192 4
27 193 11
27 194 9
27 195 9
27 199 4
27 201 19
27 205 13
27 207 9
27 208 17
27 210 7
27 212 4
27 213 12
27 215 13
27 216 9
27 217 19
27 219 13
27 220 19
27 221 14
27 224 9
27 226 7
27 228 11
27 229 8
27 230 4
27 233 18
27 234 13
27 236 17
27 238 10
27 239 17
27 241 8
27 249 8
28 32 12
28 33 8
28 36 1
28 37 12
28 38 9
28 39 4
28 41 2
28 42 15
28 44 16
28 47 6
28 48 6
28 49 9
28 51 18
28 53 6
28 55 12
28 57 3
28 59 2
28 61 1
28 65 18
28 67 2
28 68 10
28 72 15
28 73 1
28 76 7
28 77 13
28 78 7
28 81 3
28 83 19
28 85 10
28 87 14
28 89 10
28 92 18
28 98 17
28 102 6
28 103 8
28 104 16
28 105 8
28 106 1
28 110 3
28 112 7
28 113 9
28 114 8
28 115 10
28 116 4
28 117 15
28 119 17
28 123 7
28 126 20
28 127 4
28 128 4
28 130 3
28 131 14
28 133 6
28 135 6
28 139 7
28 140 12
28 141 13
28 142 20
28 143 4
28 144 3
28 145 19
28 147 18
28 149 14
28 150 18
28 151 11
28 152 15
28 153 4
28 161 15
28 162 8
28 164 12
28 167 3
28 170 20
28 172 8
28 174 15
28 175 7
28 182 2
28 183 11
28 185 12
28 186 9
28 188 20
28 193 6
28 199 20
28 200 10
28 201 16
28 206 7
28 207 20
28 209 10
28 214 11
28 215 11
28 216 13
28 217 5
28 219 12
28 220 4
28 224 20
28 226 20
28 230 14
28 231 10
28 233 17
28 235 9
28 236 5
28 237 11
28 239 6
28 241 1
28 242 15
28 245 10
28 246 3
28 247 12
28 249 11
29 33 11
29 35 8
29 37 17
29 40 15
29 43 16
29 44 18
29 45 2
29 47 7
29 52 2
29 53 18
29 62 4
29 72 10
29 73 19
29 74 10
29 75 12
29 77 17
29 78 18
29 79 17
29 80 14
29 82 17
29 85 14
29 86 16
29 87 12
29 88 15
29 89 15
29 95 14
29 97 9
29 100 14
29 101 1
29 104 16
29 105 9
29 106 10
29 107 6
29 108 20
29 110 10
29 115 3
29 116 19
29 118 3
29 119 17
29 121 7
29 124 1
29 126 14
29 129 17
29 130 11
29 131 19
29 132 18
29 133 3
29 134 8
29 135 4
29 136 8
29 139 8
29 141 17
29 142 19
29 143 8
29 146 9
29 148 11
29 149 12
29 150 19
29 151 20
29 153 15
29 154 6
29 155 14
29 158 5
29 162 1
29 163 20
29 165 1
29 166 1
29 174 3
29 175 14
29 178 6
29 179 11
29 180 6
29 184 7
29 186 16
29 187 2
29 190 9
29 191 8
29 194 16
29 196 5
29 198 3
29 200 18
29 201 4
29 203 19
29 204 19
29 208 12
29 209 1
29 210 9
29 215 8
29 216 16
29 219 10
29 223 16
29 224 4
29 226 4
29 228 10
29 229 4
29 230 11
29 233 11
29 234 13
29 235 4
29 236 12
29 238 1
29 240 9
29 241 20
29 242 8
29 244 8
29 246 18
29 247 10
30 31 9
30 33 3
30 34 3
30 36 15
30 37 3
30 41 16
30 43 8
30 44 8
30 45 11
30 46 3
30 47 8
30 48 17
30 49 13
30 51 10
30 53 6
30 55 12
30 56 9
30 60 4
30 62 9
30 64 8
30 65 5
30 66 8
30 68 1
30 69 2
30 70 4
30 76 1
30 79 18
30 80 11
30 83 10
30 84 6
30 86 5
30 87 11
30 88 18
30 91 19
30 92 15
30 93 11
30 96 5
30 97 15
30 99 2
30 106 10
30 107 13
30 110 10
30 112 4
30 113 10
30 114 15
30 116 14
30 120 11
30 121 18
30 126 18
30 127 4
30 131 3
30 132 6
30 134 11
30 135 9
30 136 11
30 137 11
30 138 8
30 141 5
30 142 2
30 143 8
30 145 4
30 146 17
30 147 2
30 148 1
30 154 10
30 157 12
30 158 4
30 159 3
30 160 19
30 162 20
30 163 14
30 165 2
30 167 2
30 168 5
30 169 3
30 171 6
30 174 3
30 179 9
30 181 9
30 182 11
30 183 10
30 186 10
30 187 17
30 189 8
30 192 15
30 194 4
30 195 9
30 196 9
30 197 3
30 198 17
30 199 15
30 200 1
30 202 19
30 203 13
30 204 5
30 208 13
30 209 17
30 211 19
30 214 13
30 217 9
30 220 11
30 223 11
30 226 2
30 228 11
30 230 7
30 231 12
30 232 14
30 233 9
30 234 1
30 236 8
30 240 18
30 243 11
31 32 16
31 34 15
31 35 13
31 41 14
31 42 1
31 44 11
31 45 6
31 46 20
31 50 2
31 51 4
31 52 17
31 53 12
31 54 15
31 55 19
31 56 7
31 59 15
31 61 8
31 62 12
31 63 14
31 64 12
31 65 4
31 67 6
31 68 13
31 69 5
31 70 5
31 71 4
31 72 6
31 78 10
31 79 20
31 80 17
31 81 6
31 83 13
31 85 5
31 87 11
31 90 19
31 92 18
31 93 13
31 94 4
31 95 19
31 97 10
31 99 11
31 100 4
31 102 18
31 104 16
31 105 1
31 107 17
31 108 10
31 109 10
31 111 12
31 113 6
31 118 5
31 121 18
31 123 6
31 124 3
31 125 20
31 126 11
31 127 11
31 128 8
31 130 1
31 131 18
31 132 6
31 136 20
31 137 16
31 139 19
31 143 1
31 149 12
31 151 11
31 152 3
31 155 6
31 157 4
31 158 18
31 159 8
31 161 11
31 164 7
31 165 9
31 167 2
31 169 15
31 172 9
31 173 20
31 175 13
31 176 11
31 177 1
31 178 12
31 179 10
31 180 5
31 187 5
31 189 8
31 190 1
31 193 2
31 194 20
31 199 8
31 201 5
31 202 12
31 203 5
31 204 15
31 208 17
31 210 6
31 212 8
31 214 14
31 215 1
31 216 13
31 217 15
31 219 5
31 220 8
31 224 6
31 225 17
31 227 13
31 228 11
31 230 14
31 231 17
31 237 2
31 240 13
31 241 12
31 242 14
31 243 14
31 245 20
31 246 16
31 248 9
32 39 9
32 42 3
32 44 12
32 46 3
32 48 14
32 49 14
32 50 9
32 52 2
32 53 12
32 55 14
32 56 12
32 57 6
32 60 19
32 64 17
32 66 18
32 68 20
32 70 10
32 71 6
32 73 2
32 74 15
32 77 3
32 83 18
32 85 1
32 86 18
32 92 5
32 96 8
32 97 10
32 101 3
32 102 15
32 105 8
32 106 11
32 107 14
32 111 9
32 112 4
32 117 9
32 118 13
32 121 16
32 124 13
32 128 9
32 130 1
32 131 13
32 132 19
32 136 7
32 137 16
32 138 3
32 139 1
32 140 18
32 143 1
32 146 19
32 148 19
32 151 18
32 152 10
32 154 10
32 157 20
32 159 17
32 164 13
32 165 6
32 166 17
32 168 10
32 169 17
32 170 13
32 172 18
32 176 11
32 178 10
32 179 10
32 180 15
32 182 19
32 184 16
32 186 14
32 188 16
32 189 3
32 191 1
32 194 18
32 195 11
32 196 8
32 197 7
32 198 9
32 199 4
32 200 19
32 201 8
32 202 6
32 204 1
32 206 18
32 207 3
32 208 13
32 209 1
32 210 7
32 211 6
32 213 19
32 214 16
32 219 3
32 221 10
32 222 9
32 223 2
32 226 8
32 227 2
32 228 9
32 235 19
32 237 6
32 239 13
32 242 12
32 244 12
32 245 16
32 248 15
33 37 6
33 38 16
33 40 6
33 41 13
33 43 6
33 46 9
33 47 10
33 49 16
33 50 18
33 51 19
33 52 1
33 53 13
33 55 12
33 57 11
33 58 19
33 60 1
33 62 9
33 64 19
33 65 16
33 68 4
33 69 15
33 72 19
33 73 14
33 75 19
33 79 18
33 85 11
33 88 16
33 89 18
33 90 5
33 91 16
33 92 14
33 95 10
33 96 18
33 105 12
33 107 6
33 109 12
33 112 2
33 114 6
33 116 8
33 120 2
33 121 20
33 123 7
33 124 19
33 125 18
33 126 13
33 127 2
33 128 11
33 129 20
33 131 18
33 133 7
33 135 9
33 136 17
33 139 10
33 140 18
33 145 20
33 149 15
33 150 15
33 154 20
33 157 18
33 158 12
33 160 17
33 161 14
33 163 20
33 164 7
33 165 13
33 166 14
33 168 7
33 171 14
33 172 20
33 175 19
33 181 13
33 183 10
33 185 1
33 187 20
33 192 9
33 193 16
33 194 8
33 197 12
33 198 20
33 199 7
33 201 8
33 202 12
33 204 2
33 206 5
33 208 12
33 211 19
33 216 11
33 218 10
33 219 13
33 223 9
33 224 2
33 228 5
33 231 8
33 232 15
33 233 1
33 235 3
33 236 12
33 237 12
33 238 12
33 239 15
33 240 2
33 242 16
33 244 18
34 38 17
34 39 16
34 40 11
34 42 3
34 43 15
34 48 15
34 52 13
34 53 2
34 54 9
34 55 11
34 59 10
34 60 16
34 63 12
34 65 15
34 66 3
34 67 2
34 69 16
34 70 17
34 72 18
34 73 13
34 74 19
34 75 2
34 76 16
34 77 17
34 80 20
34 81 20
34 82 14
34 84 7
34 87 5
34 89 7
34 91 17
34 93 2
34 97 19
34 98 19
34 99 13
34 102 6
34 106 5
34 107 8
34 108 7
34 110 3
34 111 16
34 116 6
34 117 14
34 119 1
34 120 18
34 123 4
34 124 7
34 132 3
34 134 11
34 135 7
34 137 14
34 140 3
34 142 6
34 143 15
34 144 15
34 145 4
34 149 5
34 153 19
34 156 6
34 157 18
34 162 14
34 164 2
34 165 4
34 166 3
34 168 10
34 169 20
34 173 12
34 176 12
34 180 14
34 185 11
34 186 3
34 187 10
34 190 12
34 195 5
34 196 19
34 199 8
34 205 11
34 206 18
34 207 15
34 208 15
34 209 11
34 213 13
34 214 2
34 215 13
34 217 18
34 221 9
34 227 7
34 228 5
34 229 19
34 232 3
34 237 12
34 239 3
34 240 12
34 243 2
34 244 14
34 245 20
34 246 3
34 247 6
34 248 17
35 37 11
35 39 17
35 40 6
35 42 2
35 44 3
35 46 9
35 47 20
35 48 14
35 49 6
35 50 10
35 52 9
35 53 13
35 54 2
35 57 13
35 58 16
35 61 10
35 64 18
35 65 19
35 66 2
35 69 3
35 70 2
35 77 17
35 78 10
35 79 5
35 81 1
35 82 1
35 83 3
35 87 13
35 88 5
35 89 8
35 90 15
35 91 13
35 94 11
35 95 11
35 96 14
35 98 10
35 99 15
35 100 5
35 103 17
35 104 17
35 106 1
35 107 13
35 108 16
35 109 12
35 112 20
35 113 15
35 115 17
35 117 12
35 120 16
35 121 6
35 122 12
35 130 4
35 131 15
35 133 8
35 137 18
35 140 14
35 142 11
35 144 7
35 145 10
35 146 20
35 147 14
35 148 7
35 151 18
35 152 12
35 155 8
35 157 20
35 158 3
35 159 6
35 161 12
35 163 8
35 164 8
35 167 6
35 169 9
35 170 1
35 174 14
35 175 6
35 176 4
35 177 6
35 178 20
35 179 8
35 185 1
35 186 10
35 189 7
35 192 17
35 195 20
35 199 2
35 200 10
35 204 2
35 205 9
35 206 10
35 207 17
35 209 13
35 210 6
35 211 17
35 217 12
35 218 16
35 222 11
35 225 4
35 227 10
35 229 14
35 230 20
35 234 12
35 237 16
35 239 8
35 242 13
35 243 13
35 246 11
36 39 19
36 43 17
36 49 15
36 51 6
36 52 1
36 56 6
36 59 15
36 65 10
36 69 6
36 71 19
36 72 1
36 73 2
36 75 10
36 79 9
36 80 4
36 85 10
36 88 1
36 89 5
36 90 6
36 92 6
36 93 14
36 98 17
36 100 1
36 103 16
36 104 19
36 105 7
36 106 9
36 107 6
36 108 7
36 111 15
36 113 4
36 116 6
36 117 2
36 120 16
36 121 12
36 123 8
36 124 10
36 125 11
36 126 13
36 130 12
36 134 17
36 135 7
36 141 17
36 142 12
36 144 2
36 145 19
36 147 9
36 148 12
36 149 4
36 150 2
36 151 15
36 152 4
36 156 1
36 159 9
36 162 4
36 164 4
36 166 9
36 168 16
36 169 10
36 171 1
36 172 13
36 174 13
36 177 6
36 179 1
36 184 17
36 185 10
36 187 9
36 188 14
36 190 17
36 191 8
36 192 20
36 193 9
36 194 4
36 197 16
36 205 11
36 207 10
36 212 6
36 217 18
36 218 6
36 219 9
36 220 19
36 223 8
36 225 18
36 226 13
36 230 20
36 232 7
36 234 9
36 235 16
36 236 9
36 237 4
36 241 14
36 242 4
36 246 20
36 249 6
37 38 12
37 39 19
37 45 5
37 46 2
37 47 4
37 48 14
37 49 14
37 50 11
37 51 8
37 52 5
37 53 18
37 54 8
37 59 18
37 62 7
37 67 11
37 69 13
37 71 10
37 72 19
37 73 18
37 78 14
37 79 8
37 80 6
37 81 9
37 82 2
37 85 13
37 86 10
37 90 7
37 91 13
37 92 16
37 93 11
37 94 18
37 97 12
37 98 11
37 100 12
37 101 13
37 102 1
37 103 15
37 107 9
37 109 15
37 111 2
37 113 15
37 114 16
37 115 5
37 119 20
37 122 18
37 124 15
37 125 15
37 127 15
37 129 9
37 131 20
37 134 6
37 135 13
37 139 5
37 141 8
37 144 5
37 145 5
37 147 10
37 151 16
37 156 18
37 158 10
37 161 20
37 164 20
37 166 4
37 168 5
37 169 3
37 170 15
37 171 17
37 174 9
37 175 17
37 178 4
37 180 13
37 181 14
37 183 10
37 184 8
37 185 4
37 187 8
37 192 11
37 193 9
37 194 12
37 199 12
37 202 4
37 203 19
37 204 17
37 207 17
37 209 10
37 216 9
37 220 18
37 224 7
37 227 10
37 231 2
37 234 6
37 236 8
37 237 14
37 238 9
37 240 8
37 241 13
37 242 10
37 243 11
37 245 7
37 246 7
37 247 4
37 248 2
37 249 8
38 43 18
38 45 17
38 46 4
38 47 7
38 49 14
38 52 5
38 53 1
38 56 12
38 57 11
38 58 1
38 59 8
38 61 17
38 62 4
38 63 3
38 66 19
38 67 3
38 69 15
38 70 7
38 73 12
38 74 19
38 75 12
38 76 19
38 77 2
38 80 8
38 83 16
38 84 5
38 85 5
38 89 7
38 92 12
38 97 7
38 103 1
38 104 2
38 105 16
38 108 16
38 111 19
38 112 18
38 113 2
38 114 4
38 115 3
38 119 18
38 125 9
38 129 19
38 130 9
38 131 17
38 133 17
38 137 15
38 140 14
38 143 6
38 146 1
38 147 7
38 148 7
38 152 19
38 153 12
38 157 19
38 160 18
38 161 11
38 162 8
38 164 13
38 169 20
38 173 13
38 177 11
38 178 4
38 179 7
38 180 12
38 182 13
38 185 4
38 186 10
38 187 13
38 192 15
38 193 14
38 194 11
38 196 19
38 203 5
38 205 1
38 207 15
38 209 17
38 210 18
38 212 12
38 214 14
38 215 17
38 216 15
38 217 8
38 221 20
38 224 1
38 227 14
38 229 4
38 230 4
38 232 6
38 233 18
38 234 2
38 236 13
38 237 5
38 242 3
38 243 1
38 245 6
38 246 10
38 247 5
38 248 15
38 249 2
39 40 13
39 41 19
39 42 18
39 45 8
39 46 20
39 49 1
39 58 9
39 59 8
39 60 9
39 61 3
39 62 8
39 63 16
39 66 4
39 67 8
39 69 19
39 73 20
39 74 19
39 75 12
39 76 1
39 80 8
39 81 11
39 82 2
39 83 9
39 84 13
39 86 6
39 87 9
39 88 17
39 90 16
39 93 6
39 94 2
39 95 11
39 96 9
39 101 20
39 102 9
39 104 13
39 105 13
39 107 10
39 110 10
39 111 10
39 114 15
39 118 17
39 119 7
39 120 2
39 122 17
39 123 19
39 124 15
39 126 1
39 127 3
39 129 19
39 131 5
39 132 4
39 133 15
39 136 12
39 137 3
39 139 2
39 141 8
39 142 15
39 145 10
39 146 14
39 149 6
39 152 12
39 153 14
39 157 6
39 159 1
39 160 10
39 161 15
39 162 3
39 163 18
39 164 8
39 169 18
39 171 8
39 172 18
39 173 7
39 175 4
39 178 3
39 182 18
39 184 19
39 185 10
39 190 7
39 191 7
39 194 15
39 195 20
39 197 14
39 204 15
39 205 16
39 207 7
39 208 3
39 209 10
39 213 1
39 215 8
39 219 7
39 222 10
39 226 9
39 228 15
39 229 11
39 237 13
39 239 17
39 241 16
39 243 9
39 247 5
39 248 4
39 249 11
40 43 20
40 44 1
40 46 3
40 52 16
40 53 9
40 55 13
40 56 19
40 60 8
40 62 6
40 63 18
40 65 3
40 67 7
40 72 15
40 74 16
40 76 13
40 77 5
40 79 15
40 83 13
40 87 17
40 89 16
40 90 2
40 96 6
40 98 17
40 102 20
40 104 19
40 105 16
40 106 17
40 108 15
40 109 9
40 112 16
40 115 4
40 117 13
40 119 15
40 121 18
40 126 12
40 128 12
40 134 1
40 135 7
40 136 14
40 137 4
40 139 15
40 142 9
40 144 15
40 145 19
40 151 5
40 152 8
