1000 249289
80 468 14
80 470 6
80 474 20
80 475 8
80 477 10
80 478 14
80 481 10
80 482 3
80 484 5
80 486 12
80 488 4
80 490 17
80 492 14
80 494 16
80 495 18
80 499 19
80 500 11
80 502 14
80 503 9
80 505 19
80 507 9
80 508 9
80 512 20
80 521 20
80 522 3
80 523 12
80 524 5
80 527 17
80 530 3
80 531 8
80 533 18
80 537 17
80 538 1
80 541 11
80 542 15
80 543 12
80 546 17
80 548 12
80 551 19
80 552 6
80 555 17
80 556 13
80 557 1
80 558 8
80 562 17
80 564 15
80 565 4
80 566 5
80 567 6
80 569 4
80 572 10
80 576 10
80 577 16
80 579 10
80 580 2
80 581 5
80 582 4
80 586 18
80 588 17
80 592 9
80 593 6
80 595 10
80 600 1
80 601 19
80 602 11
80 607 7
80 608 20
80 610 10
80 616 9
80 620 8
80 624 4
80 628 13
80 629 10
80 633 10
80 634 4
80 636 15
80 637 14
80 640 20
80 641 6
80 643 1
80 647 18
80 648 8
80 649 17
80 652 18
80 653 13
80 656 5
80 658 1
80 659 5
80 662 12
80 663 1
80 665 5
80 669 9
80 672 16
80 673 9
80 675 10
80 676 6
80 679 19
80 681 12
80 682 7
80 683 3
80 688 13
80 689 10
80 690 3
80 692 12
80 694 13
80 696 12
80 697 17
80 699 12
80 703 2
80 704 9
80 706 15
80 707 4
80 708 9
80 710 18
80 711 1
80 712 2
80 714 16
80 715 11
80 716 17
80 717 14
80 718 5
80 720 1
80 723 17
80 726 12
80 727 4
80 728 7
80 730 9
80 732 12
80 735 16
80 738 9
80 739 14
80 740 5
80 741 3
80 742 16
80 744 19
80 746 5
80 747 20
80 749 2
80 750 19
80 751 6
80 756 19
80 757 7
80 758 6
80 765 6
80 766 11
80 767 5
80 776 4
80 779 7
80 782 10
80 784 19
80 785 2
80 786 17
80 787 11
80 791 14
80 792 7
80 793 7
80 794 18
80 795 1
80 796 2
80 798 6
80 799 6
80 801 1
80 803 5
80 805 15
80 806 4
80 808 20
80 810 5
80 812 19
80 814 17
80 816 1
80 817 10
80 818 17
80 819 2
80 820 8
80 824 2
80 825 14
80 828 5
80 830 8
80 831 8
80 832 16
80 833 17
80 835 20
80 837 18
80 843 10
80 847 6
80 848 17
80 849 8
80 850 14
80 851 18
80 853 17
80 856 4
80 857 18
80 858 18
80 861 18
80 864 4
80 865 10
80 866 9
80 867 10
80 869 7
80 871 16
80 872 10
80 877 6
80 878 20
80 879 16
80 880 13
80 883 19
80 884 20
80 885 19
80 886 15
80 887 19
80 890 17
80 891 19
80 893 10
80 894 15
80 896 4
80 897 1
80 898 3
80 899 4
80 900 6
80 901 20
80 903 2
80 905 16
80 910 4
80 912 5
80 914 20
80 915 11
80 917 4
80 920 14
80 921 5
80 926 14
80 927 6
80 930 9
80 932 9
80 935 2
80 936 7
80 937 5
80 939 1
80 941 20
80 942 20
80 944 12
80 945 18
80 946 5
80 952 7
80 953 7
80 955 2
80 956 14
80 958 14
80 960 12
80 963 19
80 964 3
80 971 8
80 972 18
80 973 15
80 975 7
80 976 11
80 978 1
80 979 11
80 982 17
80 983 5
80 985 9
80 987 8
80 991 20
80 992 16
80 993 9
80 994 17
80 996 20
80 997 8
80 998 14
81 84 6
81 86 19
81 87 20
81 88 1
81 91 17
81 92 14
81 94 15
81 97 18
81 99 15
81 100 6
81 102 9
81 103 10
81 104 14
81 107 19
81 110 16
81 111 12
81 113 10
81 116 16
81 117 10
81 118 16
81 121 17
81 126 3
81 129 3
81 134 8
81 139 16
81 140 14
81 141 10
81 142 4
81 143 16
81 144 1
81 147 7
81 150 6
81 153 13
81 155 9
81 156 7
81 157 9
81 159 1
81 161 18
81 163 5
81 165 11
81 168 18
81 171 9
81 174 14
81 175 5
81 176 15
81 177 9
81 178 18
81 180 12
81 181 9
81 184 16
81 187 13
81 188 13
81 192 19
81 194 5
81 196 16
81 201 16
81 203 2
81 205 13
81 207 4
81 209 19
81 210 20
81 211 5
81 213 11
81 215 8
81 216 5
81 217 8
81 218 20
81 221 5
81 223 13
81 224 10
81 225 14
81 226 1
81 228 12
81 229 5
81 230 4
81 232 15
81 236 16
81 240 3
81 243 20
81 245 7
81 246 5
81 248 7
81 249 7
81 251 13
81 254 14
81 255 9
81 259 16
81 260 13
81 261 9
81 262 11
81 264 13
81 266 14
81 267 6
81 268 6
81 270 14
81 272 14
81 274 11
81 278 3
81 279 16
81 280 4
81 281 16
81 282 12
81 283 13
81 284 20
81 285 5
81 288 18
81 291 16
81 292 12
81 293 10
81 295 18
81 296 19
81 297 8
81 300 20
81 302 10
81 303 14
81 305 6
81 309 12
81 311 1
81 312 3
81 313 9
81 315 5
81 317 17
81 321 4
81 322 8
81 323 20
81 324 13
81 326 15
81 327 6
81 330 17
81 332 19
81 333 5
81 336 18
81 337 9
81 342 20
81 345 6
81 348 14
81 349 16
81 353 13
81 356 15
81 359 17
81 360 1
81 362 7
81 363 6
81 366 1
81 368 14
81 369 16
81 370 19
81 378 2
81 379 1
81 380 15
81 381 3
81 382 3
81 383 1
81 388 10
81 393 20
81 394 15
81 395 20
81 396 4
81 398 6
81 400 12
81 406 10
81 407 11
81 409 2
81 414 14
81 420 7
81 421 12
81 422 16
81 423 2
81 426 2
81 432 15
81 433 9
81 436 14
81 438 13
81 440 20
81 442 3
81 445 5
81 450 17
81 451 17
81 455 2
81 456 1
81 457 9
81 460 20
81 461 1
81 463 18
81 466 18
81 467 8
81 469 9
81 470 9
81 471 5
81 475 19
81 480 16
81 481 9
81 483 6
81 484 16
81 485 15
81 486 12
81 488 17
81 491 12
81 492 19
81 494 1
81 498 15
81 499 2
81 500 17
81 505 14
81 509 10
81 510 5
81 511 3
81 512 1
81 513 1
81 517 4
81 518 12
81 521 16
81 522 7
81 524 6
81 525 13
81 526 7
81 527 8
81 528 13
81 529 4
81 530 10
81 535 1
81 536 11
81 537 12
81 538 11
81 539 10
81 540 10
81 543 20
81 544 10
81 546 13
81 547 4
81 548 17
81 550 10
81 553 19
81 554 16
81 558 9
81 559 8
81 561 3
81 562 20
81 564 7
81 567 2
81 569 1
81 571 18
81 572 17
81 574 17
81 576 1
81 579 9
81 580 8
81 581 2
81 583 12
81 588 12
81 589 14
81 591 9
81 592 12
81 595 3
81 596 18
81 597 18
81 599 7
81 603 16
81 610 14
81 611 3
81 612 7
81 613 6
81 615 12
81 616 5
81 617 9
81 618 7
81 619 10
81 621 8
81 623 7
81 624 14
81 625 17
81 626 8
81 628 10
81 632 20
81 633 20
81 634 7
81 635 10
81 636 17
81 637 20
81 638 4
81 639 8
81 642 8
81 643 17
81 644 14
81 647 9
81 649 3
81 650 17
81 651 13
81 652 14
81 653 7
81 654 19
81 656 19
81 660 3
81 664 8
81 669 5
81 671 3
81 672 18
81 673 6
81 677 8
81 679 15
81 680 11
81 681 19
81 682 16
81 683 17
81 684 13
81 685 15
81 686 5
81 687 20
81 692 19
81 693 18
81 698 13
81 699 15
81 702 12
81 703 19
81 709 14
81 714 8
81 715 15
81 720 9
81 722 7
81 724 15
81 726 17
81 728 17
81 730 13
81 732 18
81 733 10
81 734 12
81 736 10
81 737 15
81 743 3
81 746 15
81 747 15
81 748 8
81 749 19
81 751 9
81 752 8
81 753 6
81 754 1
81 755 6
81 758 7
81 762 8
81 764 3
81 768 4
81 769 20
81 770 17
81 773 6
81 774 7
81 775 18
81 778 19
81 779 9
81 780 15
81 787 6
81 789 3
81 791 15
81 794 1
81 796 12
81 798 16
81 801 3
81 802 16
81 803 9
81 804 18
81 806 6
81 807 3
81 809 14
81 812 12
81 813 11
81 815 13
81 818 17
81 820 17
81 821 5
81 822 8
81 823 2
81 824 17
81 825 7
81 828 14
81 829 20
81 832 17
81 833 10
81 834 10
81 835 8
81 838 7
81 840 4
81 841 16
81 843 18
81 844 13
81 845 3
81 847 10
81 848 2
81 849 2
81 850 9
81 852 12
81 858 3
81 859 6
81 861 8
81 862 17
81 864 11
81 865 3
81 866 1
81 870 16
81 871 6
81 873 13
81 874 19
81 876 20
81 877 1
81 878 11
81 881 9
81 884 8
81 885 11
81 889 9
81 891 8
81 892 10
81 893 15
81 895 5
81 896 4
81 898 5
81 900 20
81 902 19
81 904 8
81 905 4
81 906 3
81 912 15
81 913 12
81 914 19
81 916 4
81 919 1
81 920 4
81 921 20
81 922 2
81 927 13
81 928 19
81 931 5
81 932 16
81 933 7
81 934 18
81 937 14
81 938 9
81 940 1
81 941 7
81 942 16
81 943 15
81 944 16
81 945 5
81 947 10
81 951 20
81 952 4
81 955 8
81 957 20
81 958 5
81 963 20
81 964 6
81 966 16
81 968 4
81 972 17
81 974 6
81 975 12
81 977 18
81 983 9
81 985 2
81 986 1
81 987 9
81 989 12
81 994 5
81 995 4
81 996 7
81 997 6
81 999 11
82 83 7
82 87 17
82 91 10
82 93 10
82 97 9
82 98 17
82 99 2
82 102 20
82 103 1
82 105 10
82 106 6
82 107 8
82 108 19
82 110 16
82 111 19
82 112 8
82 116 18
82 117 18
82 118 18
82 122 1
82 123 17
82 126 8
82 127 13
82 132 7
82 135 20
82 138 18
82 139 7
82 140 18
82 142 1
82 143 18
82 145 2
82 146 5
82 149 14
82 150 8
82 153 12
82 154 19
82 161 17
82 162 20
82 166 19
82 168 7
82 170 7
82 171 18
82 172 10
82 173 1
82 176 7
82 177 5
82 178 16
82 179 6
82 182 5
82 185 3
82 186 11
82 188 2
82 190 8
82 191 7
82 193 4
82 195 15
82 198 3
82 199 18
82 201 4
82 204 16
82 205 14
82 207 11
82 209 12
82 210 5
82 211 15
82 217 13
82 218 10
82 222 9
82 225 5
82 226 4
82 227 12
82 234 13
82 236 10
82 237 16
82 239 2
82 240 12
82 241 14
82 245 16
82 246 19
82 247 3
82 251 10
82 252 3
82 253 20
82 254 2
82 255 12
82 261 5
82 262 7
82 266 8
82 268 8
82 270 1
82 271 18
82 274 13
82 275 11
82 277 20
82 278 5
82 279 13
82 281 15
82 283 3
82 285 17
82 288 13
82 289 20
82 295 5
82 297 20
82 302 5
82 304 17
82 306 2
82 308 16
82 314 5
82 316 17
82 317 16
82 320 9
82 321 19
82 322 13
82 323 7
82 324 15
82 325 20
82 326 2
82 329 2
82 332 17
82 335 1
82 336 14
82 337 12
82 339 1
82 340 14
82 342 18
82 343 4
82 344 6
82 347 19
82 350 11
82 353 15
82 354 1
82 356 1
82 357 20
82 360 3
82 361 8
82 365 7
82 366 3
82 369 18
82 371 1
82 372 6
82 373 13
82 378 18
82 379 8
82 380 13
82 381 18
82 382 14
82 385 9
82 386 7
82 387 17
82 388 16
82 389 2
82 392 7
82 393 11
82 399 16
82 403 7
82 404 1
82 409 6
82 412 20
82 413 11
82 415 20
82 418 20
82 419 2
82 423 9
82 424 19
82 430 9
82 432 18
82 433 2
82 434 6
82 435 14
82 437 12
82 439 2
82 441 18
82 442 14
82 444 5
82 445 16
82 446 15
82 449 1
82 450 18
82 454 19
82 455 8
82 457 20
82 460 14
82 461 14
82 463 9
82 464 6
82 467 14
82 468 12
82 469 1
82 471 4
82 472 16
82 473 11
82 474 1
82 477 5
82 480 15
82 481 16
82 482 20
82 483 9
82 486 20
82 487 8
82 488 18
82 490 19
82 491 5
82 493 5
82 494 19
82 495 16
82 497 6
82 498 6
82 499 13
82 503 17
82 504 18
82 505 3
82 509 19
82 511 18
82 512 13
82 513 7
82 516 6
82 517 13
82 519 2
82 521 12
82 523 2
82 525 1
82 527 18
82 529 7
82 532 11
82 533 7
82 534 19
82 535 11
82 538 17
82 541 4
82 542 7
82 543 11
82 545 19
82 548 10
82 549 5
82 551 3
82 554 17
82 555 13
82 557 4
82 562 7
82 563 12
82 564 13
82 565 8
82 566 10
82 567 16
82 573 18
82 577 19
82 581 6
82 582 6
82 583 18
82 584 20
82 585 2
82 587 8
82 588 3
82 589 9
82 590 4
82 591 4
82 593 5
82 595 11
82 598 9
82 599 9
82 600 6
82 601 18
82 602 18
82 604 1
82 605 6
82 607 16
82 610 7
82 611 11
82 612 17
82 614 12
82 617 14
82 618 17
82 619 19
82 622 17
82 624 18
82 626 3
82 627 11
82 630 11
82 631 7
82 632 2
82 634 12
82 635 16
82 637 5
82 643 12
82 646 7
82 647 8
82 648 12
82 650 2
82 655 2
82 661 13
82 664 17
82 665 19
82 666 10
82 667 6
82 672 10
82 674 5
82 675 3
82 677 18
82 680 15
82 681 2
82 683 5
82 685 18
82 687 7
82 688 12
82 690 18
82 692 3
82 693 19
82 696 17
82 700 14
82 701 18
82 702 15
82 703 19
82 705 12
82 706 15
82 709 3
82 712 11
82 715 4
82 717 9
82 725 1
82 727 7
82 735 9
82 739 17
82 740 5
82 743 7
82 744 10
82 747 19
82 748 15
82 749 11
82 750 16
82 751 12
82 754 3
82 756 19
82 759 13
82 763 20
82 764 10
82 766 7
82 767 3
82 768 3
82 772 17
82 775 8
82 779 12
82 780 20
82 783 3
82 785 2
82 787 6
82 788 11
82 790 3
82 792 7
82 793 17
82 794 8
82 795 7
82 797 13
82 798 14
82 803 9
82 807 13
82 808 19
82 810 19
82 813 20
82 814 5
82 816 1
82 817 17
82 819 2
82 821 8
82 822 13
82 824 10
82 827 13
82 828 14
82 830 12
82 831 20
82 832 18
82 833 15
82 834 5
82 835 19
82 836 6
82 837 9
82 838 7
82 839 3
82 842 16
82 844 16
82 845 6
82 846 1
82 853 5
82 854 3
82 856 3
82 859 13
82 860 17
82 862 18
82 864 7
82 865 5
82 866 6
82 867 4
82 870 10
82 871 6
82 872 6
82 873 11
82 877 6
82 878 3
82 879 14
82 881 10
82 883 19
82 889 8
82 891 10
82 893 10
82 894 7
82 895 3
82 897 19
82 898 20
82 900 10
82 901 14
82 902 5
82 903 13
82 906 11
82 907 8
82 908 9
82 912 4
82 915 12
82 920 5
82 921 2
82 924 9
82 925 18
82 929 18
82 930 7
82 931 10
82 932 19
82 933 17
82 935 6
82 938 20
82 940 6
82 944 13
82 945 10
82 946 2
82 948 16
82 950 5
82 951 16
82 952 19
82 953 11
82 956 2
82 957 1
82 958 4
82 959 12
82 961 18
82 965 6
82 966 18
82 967 11
82 968 6
82 969 17
82 971 7
82 976 8
82 977 15
82 979 5
82 980 20
82 981 16
82 982 16
82 985 11
82 986 18
82 988 4
82 989 2
82 991 2
82 992 8
82 995 14
82 996 9
82 997 1
82 998 16
82 999 6
83 84 13
83 86 2
83 87 4
83 95 13
83 99 16
83 100 17
83 102 8
83 104 5
83 107 12
83 109 11
83 111 16
83 112 13
83 115 19
83 116 16
83 117 19
83 120 17
83 121 11
83 122 16
83 124 11
83 126 10
83 128 20
83 130 1
83 131 5
83 132 2
83 134 10
83 137 2
83 139 15
83 142 9
83 143 9
83 144 15
83 145 12
83 148 13
83 152 18
83 154 17
83 157 10
83 158 11
83 161 9
83 162 15
83 167 6
83 168 7
83 169 13
83 172 13
83 173 6
83 174 13
83 175 4
83 176 13
83 177 2
83 178 10
83 182 12
83 191 5
83 192 13
83 193 14
83 194 4
83 195 19
83 197 3
83 200 4
83 201 10
83 208 4
83 214 12
83 216 12
83 218 10
83 219 5
83 224 8
83 225 9
83 229 10
83 235 10
83 236 11
83 237 10
83 239 8
83 241 7
83 243 9
83 247 11
83 248 19
83 249 5
83 250 9
83 251 13
83 252 16
83 254 11
83 257 1
83 258 15
83 259 16
83 260 16
83 261 11
83 270 6
83 274 7
83 280 5
83 283 14
83 284 2
83 287 15
83 288 4
83 290 8
83 293 18
83 296 7
83 298 1
83 299 18
83 300 1
83 301 3
83 302 11
83 303 18
83 304 1
83 305 1
83 308 5
83 311 20
83 312 17
83 313 10
83 315 9
83 316 15
83 317 9
83 318 19
83 319 5
83 320 1
83 321 11
83 322 14
83 323 17
83 327 20
83 328 17
83 331 9
83 332 14
83 335 17
83 336 14
83 337 17
83 339 7
83 340 16
83 341 2
83 342 19
83 343 15
83 345 10
83 347 4
83 348 4
83 350 4
83 351 10
83 352 13
83 353 20
83 356 5
83 357 5
83 362 5
83 363 8
83 366 3
83 367 4
83 371 4
83 373 3
83 375 6
83 377 5
83 379 7
83 381 11
83 383 10
83 387 4
83 395 2
83 396 14
83 399 20
83 400 1
83 401 3
83 402 10
83 405 13
83 406 10
83 407 11
83 409 11
83 410 1
83 411 2
83 413 16
83 414 19
83 416 5
83 418 5
83 419 6
83 420 1
83 421 3
83 426 3
83 427 10
83 428 11
83 429 13
83 430 3
83 434 18
83 435 10
83 439 14
83 442 2
83 443 18
83 444 3
83 445 18
83 447 6
83 448 2
83 449 16
83 451 16
83 453 6
83 454 2
83 455 17
83 461 8
83 465 6
83 466 20
83 467 17
83 468 20
83 470 4
83 471 13
83 472 18
83 473 10
83 474 6
83 475 19
83 476 14
83 477 8
83 484 18
83 489 4
83 491 18
83 492 5
83 493 18
83 494 5
83 496 7
83 497 2
83 498 8
83 499 5
83 501 17
83 503 12
83 505 7
83 506 4
83 507 2
83 508 17
83 510 2
83 512 19
83 513 16
83 514 7
83 517 4
83 518 15
83 519 18
83 521 18
83 524 13
83 525 10
83 527 5
83 528 19
83 529 17
83 531 2
83 532 14
83 533 15
83 534 4
83 535 3
83 536 16
83 538 12
83 539 19
83 540 20
83 543 15
83 544 15
83 545 4
83 548 14
83 549 16
83 550 16
83 558 19
83 559 8
83 561 9
83 564 5
83 566 17
83 567 15
83 569 7
83 571 10
83 572 16
83 573 16
83 575 1
83 576 5
83 577 14
83 578 15
83 580 9
83 585 17
83 586 14
83 588 2
83 590 20
83 595 9
83 596 5
83 597 14
83 598 10
83 602 20
83 605 4
83 606 8
83 608 18
83 611 8
83 614 19
83 615 11
83 616 19
83 618 9
83 620 7
83 621 15
83 622 15
83 624 3
83 625 8
83 627 11
83 628 7
83 629 17
83 631 11
83 640 10
83 642 9
83 643 5
83 644 2
83 651 10
83 655 9
83 657 6
83 659 16
83 660 1
83 662 16
83 666 9
83 667 13
83 668 3
83 669 18
83 671 10
83 672 20
83 673 4
83 674 17
83 675 7
83 677 19
83 680 20
83 681 5
83 682 18
83 683 15
83 684 3
83 685 2
83 686 2
83 687 19
83 688 10
83 689 20
83 691 8
83 693 4
83 695 18
83 696 20
83 698 18
83 699 5
83 701 10
83 704 4
83 707 7
83 708 6
83 709 6
83 710 9
83 713 13
83 714 4
83 715 12
83 719 2
83 723 8
83 725 13
83 727 20
83 729 9
83 730 6
83 732 1
83 733 10
83 735 17
83 736 3
83 737 13
83 738 8
83 739 4
83 743 13
83 744 15
83 747 1
83 752 2
83 754 6
83 755 20
83 759 3
83 761 20
83 762 5
83 763 3
83 764 5
83 767 11
83 768 6
83 769 3
83 770 17
83 771 15
83 773 14
83 774 8
83 775 8
83 776 4
83 777 15
83 779 8
83 782 6
83 783 13
83 784 9
83 787 4
83 789 14
83 790 13
83 796 16
83 801 9
83 804 19
83 805 14
83 806 3
83 808 7
83 809 8
83 810 13
83 813 9
83 814 17
83 818 3
83 819 9
83 820 17
83 821 14
83 822 19
83 825 19
83 828 11
83 830 16
83 832 3
83 833 20
83 834 14
83 835 4
83 838 16
83 839 18
83 841 17
83 842 5
83 843 5
83 844 5
83 845 16
83 847 8
83 850 4
83 851 16
83 852 9
83 853 12
83 854 14
83 855 16
83 857 14
83 860 20
83 862 16
83 863 4
83 864 11
83 866 14
83 869 9
83 871 19
83 872 16
83 873 10
83 875 14
83 878 12
83 880 7
83 882 7
83 883 8
83 885 13
83 886 2
83 887 20
83 890 3
83 891 18
83 892 5
83 893 1
83 898 15
83 899 8
83 901 14
83 902 6
83 903 9
83 907 15
83 908 10
83 909 13
83 911 14
83 912 19
83 916 4
83 919 19
83 920 6
83 922 2
83 924 4
83 925 13
83 928 7
83 929 8
83 933 4
83 934 20
83 936 12
83 938 18
83 940 11
83 941 14
83 942 11
83 945 1
83 950 10
83 957 19
83 959 14
83 960 19
83 961 3
83 963 1
83 967 15
83 971 4
83 974 2
83 984 18
83 986 3
83 987 19
83 988 7
83 990 6
83 993 12
83 994 17
83 995 17
83 998 12
83 999 11
84 86 17
84 88 9
84 89 8
84 90 4
84 91 3
84 93 1
84 95 10
84 97 4
84 100 12
84 101 15
84 103 16
84 104 4
84 105 15
84 108 7
84 109 11
84 110 19
84 112 6
84 113 18
84 114 7
84 116 2
84 118 8
84 124 2
84 128 4
84 129 9
84 131 17
84 132 1
84 134 11
84 135 10
84 139 11
84 142 17
84 145 10
84 150 4
84 152 6
84 156 20
84 158 6
84 159 7
84 161 6
84 164 4
84 165 14
84 166 15
84 167 20
84 168 8
84 169 6
84 170 7
84 172 3
84 173 13
84 175 8
84 178 6
84 179 2
84 181 11
84 182 10
84 183 11
84 185 7
84 189 5
84 192 16
84 193 10
84 194 2
84 195 6
84 196 18
84 197 10
84 198 18
84 200 18
84 201 12
84 203 6
84 204 11
84 205 9
84 206 14
84 210 4
84 212 7
84 215 5
84 216 1
84 218 3
84 221 3
84 222 16
84 223 16
84 225 6
84 226 16
84 227 13
84 229 16
84 230 3
84 234 15
84 239 6
84 240 12
84 241 8
84 242 6
84 244 16
84 247 8
84 249 12
84 250 2
84 251 3
84 254 6
84 257 11
84 259 6
84 260 12
84 262 6
84 264 7
84 265 16
84 266 8
84 270 1
84 275 20
84 276 3
84 279 12
84 281 5
84 289 16
84 290 14
84 291 7
84 292 16
84 293 19
84 294 3
84 296 12
84 300 6
84 301 11
84 302 14
84 305 12
84 307 19
84 308 19
84 309 16
84 310 20
84 312 14
84 313 4
84 315 2
84 316 4
84 317 15
84 322 13
84 324 1
84 326 1
84 328 7
84 329 17
84 333 7
84 335 20
84 339 11
84 341 6
84 342 11
84 347 15
84 351 15
84 352 3
84 356 17
84 358 1
84 359 2
84 360 12
84 363 7
84 365 8
84 366 17
84 367 4
84 368 6
84 370 17
84 372 16
84 373 19
84 376 8
84 379 15
84 380 11
84 381 8
84 383 19
84 389 5
84 390 16
84 393 17
84 396 7
84 399 1
84 400 17
84 401 20
84 402 9
84 403 17
84 404 17
84 405 16
84 406 11
84 410 10
84 411 13
84 412 6
84 414 11
84 417 14
84 418 10
84 419 15
84 420 17
84 421 6
84 422 9
84 423 14
84 424 2
84 425 4
84 427 14
84 428 14
84 429 18
84 432 6
84 434 9
84 436 13
84 437 19
84 443 11
84 444 7
84 446 7
84 449 15
84 450 20
84 453 10
84 454 9
84 457 13
84 460 10
84 462 1
84 465 6
84 466 4
84 467 13
84 470 14
84 471 16
84 473 19
84 478 2
84 482 20
84 489 19
84 490 4
84 493 13
84 494 18
84 496 11
84 498 12
84 501 13
84 503 9
84 506 19
84 507 3
84 509 19
84 511 20
84 516 19
84 519 11
84 521 11
84 522 16
84 523 11
84 525 7
84 528 1
84 529 3
84 533 4
84 535 2
84 538 19
84 539 12
84 540 18
84 541 6
84 543 15
84 544 13
84 546 6
84 547 15
84 550 3
84 552 20
84 553 11
84 554 4
84 555 4
84 556 1
84 557 7
84 559 13
84 563 12
84 565 4
84 568 8
84 572 14
84 575 3
84 576 10
84 577 12
84 578 11
84 583 3
84 585 12
84 588 13
84 590 8
84 593 11
84 594 3
84 596 12
84 599 15
84 600 13
84 601 12
84 603 8
84 605 5
84 606 7
84 607 16
84 610 3
84 612 19
84 613 2
84 621 8
84 622 3
84 624 17
84 627 15
84 629 8
84 630 4
84 631 8
84 634 10
84 635 15
84 638 10
84 640 19
84 641 2
84 642 19
84 643 11
84 645 6
84 647 9
84 650 6
84 654 11
84 656 4
84 661 3
84 662 9
84 663 4
84 664 17
84 665 15
84 669 13
84 671 15
84 672 15
84 674 14
84 678 8
84 680 12
84 682 11
84 683 11
84 684 2
84 685 11
84 686 14
84 687 5
84 690 8
84 691 8
84 692 15
84 693 2
84 694 10
84 696 10
84 697 6
84 701 9
84 702 13
84 704 8
84 705 15
84 708 7
84 709 4
84 711 10
84 713 5
84 717 5
84 718 15
84 720 2
84 723 2
84 724 15
84 726 11
84 729 8
84 730 13
84 732 7
84 734 9
84 736 7
84 737 4
84 739 9
84 741 17
84 743 4
84 745 17
84 747 1
84 748 16
84 750 2
84 752 14
84 754 9
84 756 20
84 757 10
84 758 14
84 760 13
84 761 13
84 762 19
84 764 17
84 766 8
84 767 9
84 769 13
84 770 14
84 772 14
84 773 12
84 774 2
84 776 5
84 780 2
84 782 7
84 783 20
84 784 12
84 787 3
84 790 5
84 791 3
84 796 17
84 799 15
84 800 10
84 803 1
84 806 9
84 810 1
84 815 3
84 819 18
84 820 17
84 822 20
84 825 1
84 828 11
84 829 12
84 830 5
84 833 15
84 836 16
84 837 11
84 842 6
84 843 5
84 850 14
84 851 7
84 852 20
84 855 6
84 858 12
84 864 10
84 865 11
84 866 13
84 867 7
84 868 7
84 869 7
84 870 16
84 871 10
84 872 6
84 879 4
84 882 5
84 883 11
84 884 16
84 886 7
84 887 12
84 888 5
84 892 19
84 894 17
84 895 17
84 899 16
84 900 15
84 901 1
84 905 14
84 906 19
84 910 6
84 913 4
84 914 5
84 915 15
84 916 2
84 917 2
84 918 1
84 921 10
84 923 2
84 926 16
84 929 17
84 930 14
84 931 2
84 935 14
84 936 10
84 937 13
84 938 10
84 940 7
84 941 10
84 942 11
84 949 9
84 950 5
84 951 10
84 953 12
84 954 6
84 955 3
84 957 10
84 958 11
84 963 7
84 964 11
84 965 13
84 967 8
84 971 1
84 973 20
84 977 12
84 978 11
84 981 6
84 982 12
84 985 16
84 987 15
84 989 10
84 990 16
84 994 9
84 995 14
84 996 16
84 997 15
85 86 16
85 87 13
85 93 4
85 97 10
85 98 19
85 100 2
85 101 15
85 102 14
85 103 16
85 104 3
85 105 19
85 106 6
85 108 19
85 114 9
85 117 14
85 118 20
85 123 1
85 125 7
85 126 16
85 127 8
85 128 20
85 131 1
85 134 9
85 140 11
85 143 8
85 144 17
85 145 6
85 146 1
85 148 10
85 155 11
85 158 13
85 164 3
85 166 3
85 171 14
85 172 2
85 173 8
85 174 7
85 175 15
85 176 15
85 179 9
85 180 9
85 181 4
85 182 5
85 183 10
85 185 16
85 187 11
85 188 5
85 189 14
85 192 20
85 198 12
85 201 9
85 202 12
85 203 17
85 204 18
85 205 17
85 206 4
85 207 14
85 208 13
85 209 9
85 210 16
85 211 10
85 212 3
85 213 10
85 216 10
85 217 17
85 218 2
85 220 14
85 221 13
85 222 17
85 227 13
85 230 9
85 232 10
85 234 18
85 236 9
85 237 1
85 239 9
85 247 11
85 248 18
85 249 19
85 252 11
85 255 5
85 256 6
85 258 13
85 261 6
85 263 17
85 266 11
85 268 3
85 272 6
85 273 1
85 275 13
85 277 11
85 281 12
85 282 13
85 283 5
85 286 13
85 287 10
85 290 15
85 294 20
85 296 7
85 298 13
85 300 15
85 303 10
85 305 12
85 306 8
85 307 16
85 308 18
85 309 6
85 311 2
85 312 13
85 313 8
85 316 17
85 321 13
85 324 9
85 326 18
85 329 18
85 330 13
85 331 15
85 332 18
85 339 5
85 341 9
85 342 18
85 343 7
85 344 20
85 348 19
85 349 14
85 350 6
85 355 2
85 356 1
85 357 4
85 358 2
85 359 15
85 361 13
85 363 9
85 365 13
85 366 11
85 369 6
85 371 11
85 374 12
85 375 8
85 378 11
85 381 18
85 385 18
85 387 13
85 392 13
85 398 13
85 400 19
85 406 13
85 407 7
85 411 9
85 412 11
85 413 16
85 414 19
85 422 3
85 424 14
85 431 2
85 432 11
85 434 9
85 435 20
85 437 12
85 438 7
85 440 20
85 444 18
85 447 16
85 448 6
85 449 9
85 451 3
85 457 5
85 460 5
85 462 12
85 464 17
85 465 4
85 466 19
85 467 10
85 468 6
85 469 14
85 471 8
85 474 2
85 475 11
85 476 9
85 478 18
85 481 4
85 482 18
85 484 19
85 485 16
85 488 14
85 490 6
85 491 17
85 493 16
85 494 1
85 496 9
85 497 12
85 500 11
85 502 7
85 504 11
85 506 4
85 508 1
85 509 16
85 510 2
85 513 5
85 514 5
85 515 18
85 516 2
85 517 19
85 518 11
85 524 5
85 526 17
85 529 16
85 530 20
85 532 17
